date,rv_5min,bv_5min,rk_5min,jump_var,jump_ratio,cont_var,rv_5min_ann,bv_5min_ann,rk_5min_ann
2015-01-26,1.0562307963354884e-06,9.886061357977113e-07,9.42152640243061e-07,6.762466053777707e-08,0.06402445066735864,9.886061357977113e-07,0.00026617016067654307,0.0002491287462210233,0.00023742246534125136
2015-01-27,0.000708637843028195,0.0006982749811980249,0.0007221822440199445,1.0362861830170143e-05,0.014623635919954945,0.0006982749811980249,0.17857673644310515,0.17596529526190227,0.181989925493026
2015-01-28,7.279656055997886e-06,6.606093685560852e-06,9.669934267116114e-06,6.735623704370337e-07,0.09252666234902775,6.606093685560852e-06,0.0018344733261114671,0.0016647356087613346,0.0024368234353132606
2015-01-29,8.904719687921407e-05,7.837246162689329e-05,7.303627666986685e-05,1.0674735252320778e-05,0.11987727302548326,7.837246162689329e-05,0.022439893613561943,0.01974986032997711,0.018405141720806446
2015-01-30,0.01028483376064234,0.010933619001435616,0.014284732234864006,0.0,0.0,0.010933619001435616,2.5917781076818693,2.755271988361775,3.5997525231857295
2015-02-02,3.8521795226240434e-05,3.192933968024399e-05,3.0002397114949535e-05,6.592455545996447e-06,0.17113572553259526,3.192933968024399e-05,0.00970749239701259,0.008046193599421485,0.007560604072967283
2015-02-03,0.14977622061282703,0.13808519277007747,0.22152203116954397,0.011691027842749557,0.07805663539136108,0.13808519277007747,37.74360759443241,34.79746857805952,55.82355185472508
2015-02-04,1.0631823862546773e-06,1.0874607559664644e-06,1.2221730045241735e-06,0.0,0.0,1.0874607559664644e-06,0.0002679219613361787,0.00027404011050354905,0.00030798759714009173
2015-02-05,3.596384214729968e-05,3.558189021872132e-05,3.689573847988828e-05,3.819519285783575e-07,0.01062044250982771,3.558189021872132e-05,0.009062888221119518,0.008966636335117772,0.009297726096931847
2015-02-06,2.0156676889413513e-05,1.9229416523379784e-05,1.773480854675945e-05,9.272603660337289e-07,0.04600263848641126,1.9229416523379784e-05,0.005079482576132205,0.004845812963891706,0.004469171753783381
2015-02-09,0.04219461221395639,0.03608450128985554,0.034348425696340515,0.006110110924100846,0.14480784638980623,0.03608450128985554,10.63304227791701,9.093294325043596,8.65580327547781
2015-02-10,0.0003869239302496393,0.0004110980293980466,0.00033234191649340644,0.0,0.0,0.0004110980293980466,0.09750483042290911,0.10359670340830775,0.08375016295633843
2015-02-11,0.0004947332224095531,0.00047624748198099576,0.00035239460721828495,1.8485740428557385e-05,0.0373650677857436,0.00047624748198099576,0.12467277204720739,0.12001436545921093,0.0888034410190078
2015-02-12,5.2727880777167134e-05,5.452024863983828e-05,6.0166004777937086e-05,0.0,0.0,5.452024863983828e-05,0.013287425955846118,0.013739102657239245,0.015161833204040145
2015-02-13,4.151222794258258e-05,4.040837194256846e-05,3.9143041939551917e-05,1.1038560000141228e-06,0.026591104070584005,4.040837194256846e-05,0.01046108144153081,0.010182909729527252,0.009864046568767083
2015-02-17,5.068531960230963e-07,4.6236374528308296e-07,4.912831746308324e-07,4.448945074001331e-08,0.08777563861380368,4.6236374528308296e-07,0.00012772700539782027,0.0001165156638113369,0.00012380336000696976
2015-02-18,4.857147915688062e-06,4.759719116337761e-06,3.6281477428509596e-06,9.742879935030072e-08,0.020058845434122126,4.759719116337761e-06,0.0012240012747533916,0.0011994492173171157,0.0009142932311984418
2015-02-19,1.8439690600728863e-05,1.7366485352571667e-05,1.3510933043699507e-05,1.0732052481571963e-06,0.05820082414582118,1.7366485352571667e-05,0.004646802031383674,0.00437635430884806,0.003404755127012276
2015-02-20,1.3605434755393813e-05,1.4455656048996322e-05,1.2753772376359302e-05,0.0,0.0,1.4455656048996322e-05,0.003428569558359241,0.003642825324347073,0.003213950638842544
2015-02-23,3.1163574893361404e-05,3.10868176071359e-05,3.378581313340574e-05,7.67572862255057e-08,0.0024630448857397283,3.10868176071359e-05,0.007853220873127073,0.007833878036998247,0.008514024909618246
2015-02-24,1.1532439327360473e-07,1.0327276499528267e-07,1.4900256650119192e-07,1.2051628278322064e-08,0.10450108112555986,1.0327276499528267e-07,2.9061747104948394e-05,2.6024736778811233e-05,3.7548646758300365e-05
2015-02-25,3.299873849776736e-06,3.122507837584299e-06,4.772679651258486e-06,1.7736601219243672e-07,0.053749314827632635,3.122507837584299e-06,0.0008315682101437375,0.0007868719750712433,0.0012027152721171383
2015-02-26,0.00015652749075154221,0.00013655292601956324,8.113115835331323e-05,1.9974564731978976e-05,0.1276105846229544,0.00013655292601956324,0.03944492766938864,0.03441133735692994,0.020445051905034935
2015-02-27,2.1936489491403473e-05,1.9852655990356035e-05,2.847773717357136e-05,2.083833501047438e-06,0.0949939326832638,1.9852655990356035e-05,0.005527995351833675,0.005002869309569721,0.007176389767739983
2015-03-02,7.223811386807448e-05,6.959841823932025e-05,4.516135458168787e-05,2.639695628754238e-06,0.03654159073191495,6.959841823932025e-05,0.01820400469475477,0.0175388013963087,0.011380661354585342
2015-03-03,7.470915590764405e-05,7.893680153823236e-05,4.960906465509163e-05,0.0,0.0,7.893680153823236e-05,0.0188267072887263,0.019892073987634554,0.012501484293083091
2015-03-04,1.2041850251129347e-05,1.1593113702788322e-05,1.1233599074765568e-05,4.4873654834102526e-07,0.03726474766900483,1.1593113702788322e-05,0.0030345462632845955,0.002921464653102657,0.0028308669668409233
2015-03-05,8.028910190334119e-07,7.000550778399892e-07,1.0561462534270657e-06,1.0283594119342265e-07,0.12808190734941555,7.000550778399892e-07,0.00020232853679641978,0.00017641387961567727,0.00026614885586362055
2015-03-06,0.00029496518895088245,0.0002960518393513104,0.0002631348620292434,0.0,0.0,0.0002960518393513104,0.07433122761562237,0.07460506351653022,0.06630998523136933
2015-03-09,1.1685701044789659e-05,1.1999460368072685e-05,7.305098451705234e-06,0.0,0.0,1.1999460368072685e-05,0.002944796663286994,0.0030238640127543165,0.001840884809829719
2015-03-10,8.297144593605435e-05,7.775797936452872e-05,8.464518242176793e-05,5.213466571525629e-06,0.0628344661211419,7.775797936452872e-05,0.020908804375885697,0.019595010799861236,0.021330585970285518
2015-03-11,9.816534361651972e-06,9.763793663915817e-06,1.0320957024987991e-05,5.2740697736154715e-08,0.005372638695133195,9.763793663915817e-06,0.002473766659136297,0.002460476003306786,0.0026008811702969738
2015-03-12,3.3752052512781183e-05,3.669478720547408e-05,4.421574525538017e-05,0.0,0.0,3.669478720547408e-05,0.008505517233220858,0.009247086375779468,0.011142367804355803
2015-03-13,1.3057960502117557e-05,1.0854606045165343e-05,1.4188978777649779e-05,2.203354456952214e-06,0.168736479778632,1.0854606045165343e-05,0.0032906060465336243,0.0027353607233816662,0.003575622651967744
2015-03-16,0.00011904364414125161,0.00011332566088647836,0.00017356806294260922,5.717983254773255e-06,0.04803266270945051,0.00011332566088647836,0.029998998323595406,0.028558066543392546,0.043739151861537526
2015-03-17,9.76749000422967e-07,1.0397029191404765e-06,1.1255803217650225e-06,0.0,0.0,1.0397029191404765e-06,0.0002461407481065877,0.0002620051356234001,0.0002836462410847857
2015-03-18,0.009529843519469677,0.009456740502031085,0.01002702552611052,7.310301743859195e-05,0.007670956745676877,0.009456740502031085,2.4015205669063584,2.3830986065118336,2.526810432579851
2015-03-19,4.348474213479558e-06,4.607687059278246e-06,3.7151821518506483e-06,0.0,0.0,4.607687059278246e-06,0.0010958155017968486,0.001161137138938118,0.0009362259022663634
2015-03-20,0.0015845524026919496,0.0017838039646682954,0.0012478839233923543,0.0,0.0,0.0017838039646682954,0.3993072054783713,0.44951859909641045,0.3144667486948733
2015-03-23,2.9874319229517177e-06,3.137718654255182e-06,3.338974004454129e-06,0.0,0.0,3.137718654255182e-06,0.0007528328445838328,0.0007907051008723059,0.0008414214491224405
2015-03-24,2.4489082030462207e-06,2.4157133499528355e-06,3.164593408597438e-06,3.3194853093385194e-08,0.013554954610850338,2.4157133499528355e-06,0.0006171248671676476,0.0006087597641881145,0.0007974775389665544
2015-03-25,0.00045051984491149686,0.00036459375672362904,0.000372663097125216,8.592608818786782e-05,0.19072653284345595,0.00036459375672362904,0.1135310009176972,0.09187762669435452,0.09391110047555443
2015-03-26,2.0492960572561396e-05,2.054108365228593e-05,2.494055725522922e-05,0.0,0.0,2.054108365228593e-05,0.005164226064285472,0.005176353080376055,0.006285020428317764
2015-03-27,0.000680279483331649,0.000780765071924925,0.00036530256870326663,0.0,0.0,0.000780765071924925,0.17143042979957554,0.1967527981250811,0.09205624731322319
2015-03-30,5.16454312211276e-05,5.107789545661395e-05,7.571995994212031e-05,5.67535764513649e-07,0.010989079577912337,5.107789545661395e-05,0.013014648667724154,0.012871629655066715,0.019081429905414317
2015-03-31,5.5658074495323526e-05,5.844838288919822e-05,6.007589037636093e-05,0.0,0.0,5.844838288919822e-05,0.014025834772821528,0.014728992488077951,0.015139124374842954
2015-04-01,9.779686489170179e-05,0.00010362359744316976,8.38628684101369e-05,0.0,0.0,0.00010362359744316976,0.024644809952708853,0.026113146555678778,0.021133442839354498
2015-04-02,1.3841594731816065e-06,1.2074974537627162e-06,1.3673093727221103e-06,1.766620194188903e-07,0.12763116910340472,1.2074974537627162e-06,0.00034880818724176483,0.0003042893583482045,0.00034456196192597183
2015-04-06,0.00019241097787357772,0.0001758494214875071,0.0001707271776737026,1.656155638607063e-05,0.08607386378379316,0.0001758494214875071,0.048487566424141586,0.04431405421485179,0.04302324877377305
2015-04-07,1.4151918655454196e-06,1.2512204144496831e-06,9.644819273684007e-07,1.6397145109573646e-07,0.11586509166900115,1.2512204144496831e-06,0.0003566283501174457,0.0003153075444413202,0.00024304944569683698
2015-04-08,0.003601052663315825,0.0036439880324240594,0.0031066479164966656,0.0,0.0,0.0036439880324240594,0.907465271155588,0.918284984170863,0.7828752749571597
2015-04-09,0.00015751951837952977,0.0001302273662422063,0.00015591643156271794,2.729215213732346e-05,0.1732620328250581,0.0001302273662422063,0.0396949186316415,0.03281729629303599,0.03929094075380492
2015-04-10,8.478203170912088e-06,8.787077946304124e-06,7.988848731408061e-06,0.0,0.0,8.787077946304124e-06,0.0021365071990698463,0.002214343642468639,0.0020131898803148313
2015-04-13,3.2694217688311805e-06,3.167222036579273e-06,4.488015809888766e-06,1.0219973225190753e-07,0.03125925873711462,3.167222036579273e-06,0.0008238942857454575,0.0007981399532179768,0.0011309799840919692
2015-04-14,9.17898934427388e-06,8.223674350419425e-06,7.478184232048596e-06,9.553149938544543e-07,0.10407626089839037,8.223674350419425e-06,0.0023131053147570175,0.0020723659363056954,0.0018845024264762462
2015-04-15,0.00027780335063506745,0.000268778701230727,0.00030004416797138313,9.02464940434047e-06,0.032485747026535436,0.000268778701230727,0.070006444360037,0.0677322327101432,0.07561113032878855
2015-04-16,1.190912599859337e-06,1.1498889348272525e-06,9.646830384770444e-07,4.102366503208443e-08,0.03444722189496357,1.1498889348272525e-06,0.0003001099751645529,0.00028977201157646764,0.0002431001256962152
2015-04-17,0.023345985886203558,0.021592557259853314,0.03609160133400835,0.0017534286263502438,0.07510621461102383,0.021592557259853314,5.883188443323297,5.441324429483036,9.095083536170105
2015-04-20,0.00010706529735657057,0.00010922573085086398,0.00012267375829288864,0.0,0.0,0.00010922573085086398,0.026980454933855782,0.027524884174417723,0.030913787089807937
2015-04-21,7.524194578799069e-06,7.967730699047193e-06,5.679410711183504e-06,0.0,0.0,7.967730699047193e-06,0.0018960970338573655,0.0020078681361598927,0.001431211499218243
2015-04-22,4.4499381281780124e-05,4.720647171539835e-05,4.7144521756970455e-05,0.0,0.0,4.720647171539835e-05,0.011213844083008592,0.011896030872280385,0.011880419482756555
2015-04-23,1.1434970623798086e-05,1.1051338520535918e-05,1.7090570087415616e-05,3.836321032621678e-07,0.03354902101057823,1.1051338520535918e-05,0.0028816125971971177,0.0027849373071750514,0.004306823662028735
2015-04-24,0.0003323976645736669,0.0002753831641521668,0.00043135074362087955,5.701450042150006e-05,0.1715249724245261,0.0002753831641521668,0.08376421147256405,0.06939655736634603,0.10870038739246164
2015-04-27,3.6564903541212496e-05,3.29838143028353e-05,3.2526210399714605e-05,3.5810892383771978e-06,0.0979378801424446,3.29838143028353e-05,0.009214355692385549,0.008311921204314496,0.00819660502072808
2015-04-28,1.84966926659103e-06,1.7045993297786168e-06,1.8556487020394634e-06,1.4506993681241312e-07,0.0784301610036578,1.7045993297786168e-06,0.00046611665518093954,0.0004295590311042114,0.0004676234729139448
2015-04-29,4.8397656424856594e-05,5.0491972530101727e-05,6.874259433262955e-05,0.0,0.0,5.0491972530101727e-05,0.012196209419063861,0.012723977077585635,0.01732313377182265
2015-04-30,0.0013328789573981814,0.001207135912215062,0.0012455306316516836,0.0001257430451831194,0.09433943299265078,0.001207135912215062,0.3358854972643417,0.3041982498781956,0.31387371917622425
2015-05-01,0.0019389249382686816,0.0015134408186292204,0.0019392186217048932,0.00042548411963946116,0.2194433167691082,0.0015134408186292204,0.48860908444370776,0.3813870862945635,0.4886830926696331
2015-05-04,1.5184317280282436e-05,1.648482979423863e-05,1.224075396585179e-05,0.0,0.0,1.648482979423863e-05,0.0038264479546311738,0.004154177108148135,0.0030846699993946508
2015-05-05,0.0002938821620868688,0.00025217253674488595,0.00031863708803167427,4.170962534198286e-05,0.14192635886395694,0.00025217253674488595,0.07405830484589093,0.06354747925971126,0.08029654618398191
2015-05-06,0.00021370374773452307,0.00021721093259087466,0.00013798731750961526,0.0,0.0,0.00021721093259087466,0.053853344429099816,0.05473715501290041,0.034772804012423046
2015-05-07,0.0002792801053000564,0.0002602153964961876,0.00022213874804834737,1.9064708803868795e-05,0.06826375518271185,0.0002602153964961876,0.07037858653561421,0.06557427991703928,0.055978964508183536
2015-05-08,4.5663631399530295e-05,4.083439644565876e-05,5.3972478688765856e-05,4.8292349538715346e-06,0.10575669740020964,4.083439644565876e-05,0.011507235112681634,0.010290267904306007,0.013601064629568995
2015-05-11,1.6406341427620597e-05,1.6879334381690474e-05,2.120323525111143e-05,0.0,0.0,1.6879334381690474e-05,0.00413439803976039,0.004253592264185999,0.005343215283280081
2015-05-12,6.169721265773538e-06,6.38892710663627e-06,7.363433542258609e-06,0.0,0.0,6.38892710663627e-06,0.0015547697589749316,0.00161000963087234,0.0018555852526491695
2015-05-13,2.034824952128852e-06,1.8698356854871105e-06,2.090694638569889e-06,1.6498926664174174e-07,0.081082741484169,1.8698356854871105e-06,0.0005127758879364708,0.00047119859274275184,0.000526855048919612
2015-05-14,0.00011611183449489535,0.00013369755024372358,0.00014566287666791785,0.0,0.0,0.00013369755024372358,0.029260182292713627,0.03369178266141834,0.0367070449203153
2015-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-18,8.343417112384497e-05,8.746858823743349e-05,0.00010414221791413125,0.0,0.0,8.746858823743349e-05,0.021025411123208933,0.02204208423583324,0.026243838914361075
2015-05-19,3.8453152257126446e-07,3.996643590322951e-07,6.378661366111132e-07,0.0,0.0,3.996643590322951e-07,9.690194368795864e-05,0.00010071541847613836,0.00016074226642600055
2015-05-20,2.8624191976076473e-07,2.4998636679530245e-07,3.740565904469512e-07,3.625555296546228e-08,0.12666008646000343,2.4998636679530245e-07,7.213296377971271e-05,6.299656443241622e-05,9.42622607926317e-05
2015-05-21,0.0002002580058298824,0.00019331807444401272,0.00013431320410918948,6.9399313858696835e-06,0.03465495085929374,0.00019331807444401272,0.05046501746913037,0.0487161547598912,0.03384692743551575
2015-05-22,3.6179434492052836e-06,3.874229870148332e-06,3.821034801406546e-06,0.0,0.0,3.874229870148332e-06,0.0009117217491997314,0.0009763059272773796,0.0009629007699544496
2015-05-26,0.0005267773982346527,0.0006003252420572203,0.00026899888422430196,0.0,0.0,0.0006003252420572203,0.13274790435513248,0.1512819609984195,0.0677877188245241
2015-05-27,0.0002921462779224929,0.00027956809948854366,0.00020574159897633693,1.257817843394927e-05,0.04305438522215883,0.00027956809948854366,0.07362086203646821,0.070451161071113,0.05184688294203691
2015-05-28,4.625131423645354e-05,5.087340577441201e-05,7.598857863689421e-05,0.0,0.0,5.087340577441201e-05,0.011655331187586292,0.012820098255151825,0.01914912181649734
2015-05-29,3.467522179697762e-05,3.761137752023276e-05,2.9127281082951156e-05,0.0,0.0,3.761137752023276e-05,0.00873815589283836,0.009478067135098656,0.007340074832903692
2015-06-01,4.378687921827622e-06,3.951428376975388e-06,8.153855139705639e-06,4.272595448522345e-07,0.09757704931317672,3.951428376975388e-06,0.0011034293563005608,0.0009957599509977978,0.0020547714952058207
2015-06-02,1.4871830318693747e-05,1.2438062325031804e-05,1.391216801325295e-05,2.4337679936619433e-06,0.163649515752826,1.2438062325031804e-05,0.003747701240310824,0.0031343917059080146,0.003505866339339743
2015-06-03,5.7562084620909796e-05,5.7163337957368716e-05,6.55771720997016e-05,3.9874666354108005e-07,0.00692724489114468,5.7163337957368716e-05,0.014505645324469268,0.014405161165256917,0.016525447369124802
2015-06-04,0.00031584824755740196,0.00027859762658267816,0.0003610660489019014,3.72506209747238e-05,0.11793834901685044,0.00027859762658267816,0.0795937583844653,0.0702066018988349,0.09098864432327916
2015-06-05,3.1312461136737866e-05,3.0103629432515596e-05,1.7992532162844993e-05,1.20883170422227e-06,0.038605450409598674,3.0103629432515596e-05,0.007890740206457943,0.0075861146169939305,0.0045341181050369385
2015-06-08,0.0012898327989281752,0.0011786298484265229,0.0014716305448594744,0.00011120295050165234,0.08621501213788696,0.0011786298484265229,0.32503786532990014,0.29701472180348376,0.37085089730458753
2015-06-09,2.3103078419950508e-06,2.3022672104665134e-06,2.4499812595538534e-06,8.040631528537413e-09,0.0034803275572429454,2.3022672104665134e-06,0.0005821975761827528,0.0005801713370375614,0.0006173952774075711
2015-06-10,0.0001204184346518508,0.0001168372537019925,0.00010314915905238973,3.581180949858306e-06,0.029739474113515976,0.0001168372537019925,0.030345445532266403,0.02944298793290211,0.025993588081202213
2015-06-11,8.553010051746617e-06,8.309560037558291e-06,5.20278543772719e-06,2.434500141883255e-07,0.028463661828030777,8.309560037558291e-06,0.002155358533040147,0.0020940091294646894,0.0013111019303072519
2015-06-12,0.003691766613246261,0.00403848210982349,0.0038460317871361473,0.0,0.0,0.00403848210982349,0.9303251865380577,1.0176974916755195,0.9692000103583092
2015-06-15,5.102002876509749e-05,4.826203421156774e-05,5.154422463968111e-05,2.7579945535297494e-06,0.05405709416924875,4.826203421156774e-05,0.012857047248804567,0.01216203262131507,0.01298914460919964
2015-06-16,0.00024275926801188685,0.00026128990825885007,0.0001650500040008318,0.0,0.0,0.00026128990825885007,0.061175335538995484,0.06584505688123021,0.04159260100820961
2015-06-17,3.6137303735203804e-06,3.6070458271535152e-06,4.540240080564888e-06,6.684546366865141e-09,0.0018497629391731106,3.6070458271535152e-06,0.0009106600541271358,0.0009089755484426858,0.0011441405003023517
2015-06-18,0.00011133814112770201,0.00010251299532071533,0.00011792350170595318,8.82514580698668e-06,0.07926435306298235,0.00010251299532071533,0.028057211564180905,0.025833274820820262,0.0297167224299002
2015-06-19,2.110451058212136e-05,2.2915728603248725e-05,3.7977899501577754e-05,0.0,0.0,2.2915728603248725e-05,0.005318336666694582,0.005774763608018678,0.009570430674397595
2015-06-22,7.135399149762167e-05,6.108187991567153e-05,9.14502366881957e-05,1.027211158195014e-05,0.1439598713735959,6.108187991567153e-05,0.01798120585740066,0.015392633738749224,0.023045459645425315
2015-06-23,6.219209639550231e-06,6.7410009891118715e-06,6.136507153867223e-06,0.0,0.0,6.7410009891118715e-06,0.0015672408291666582,0.0016987322492561915,0.0015463998027745404
2015-06-24,2.887269415890438e-05,2.523881356607216e-05,1.9463891098970837e-05,3.6338805928322183e-06,0.125858724751282,2.523881356607216e-05,0.007275918928043904,0.006360181018650185,0.004904900556940651
2015-06-25,2.1408453388053032e-05,2.455845736200654e-05,2.428089287553303e-05,0.0,0.0,2.455845736200654e-05,0.005394930253789364,0.006188731255225648,0.006118785004634323
2015-06-26,0.0005380159295192702,0.0005863276359528319,0.0005458643505433527,0.0,0.0,0.0005863276359528319,0.1355800142388561,0.14775456426011366,0.13755781633692488
2015-06-29,0.0013058494343278838,0.0012614778181899494,0.0014291649677816787,4.437161613793437e-05,0.03397912112799832,0.0012614778181899494,0.32907405745062673,0.31789241018386727,0.360149571880983
2015-06-30,0.0003129209619313661,0.0003482378011058468,0.0002702886178670391,0.0,0.0,0.0003482378011058468,0.07885608240670426,0.0877559258786734,0.06811273170249385
2015-07-01,0.0010320978141771934,0.0009526761068014045,0.0006179410368462466,7.94217073757889e-05,0.07695172512515547,0.0009526761068014045,0.26008864917265273,0.24007437891395392,0.15572114128525416
2015-07-02,5.3265583841650177e-08,5.2310906898557724e-08,4.060729563918158e-08,9.546769430924526e-10,0.017922623796008712,5.2310906898557724e-08,1.3422927128095844e-05,1.3182348538436546e-05,1.0233038501073759e-05
2015-07-06,8.932723459833633e-06,8.75817662883309e-06,7.70112175462653e-06,1.7454683100054203e-07,0.01954015617356151,8.75817662883309e-06,0.0022510463118780755,0.002207060510465939,0.0019406826821658856
2015-07-07,3.5258983199244576e-06,3.6491755554242975e-06,3.3731156539310784e-06,0.0,0.0,3.6491755554242975e-06,0.0008885263766209633,0.000919592239966923,0.0008500251447906318
2015-07-08,0.0008351343982363418,0.000808403547993379,0.000619119416181236,2.6730850242962715e-05,0.032007842411240356,0.000808403547993379,0.21045386835555813,0.20371769409433152,0.15601809287767146
2015-07-09,9.059983746963798e-08,8.358501908317826e-08,1.0076004029147297e-07,7.014818386459724e-09,0.07742553581594121,8.358501908317826e-08,2.283115904234877e-05,2.106342480896092e-05,2.5391530153451187e-05
2015-07-10,0.000129196156081045,0.00012254753590808565,0.0001730779560076363,6.648620172959341e-06,0.05146143912615488,0.00012254753590808565,0.03255743133242334,0.030881979048837584,0.04361564491392435
2015-07-13,0.0001331886339193885,0.0001313967830297417,0.00016861205251426502,1.791850889646811e-06,0.013453481903552179,0.0001313967830297417,0.033563535747685905,0.033111989323494906,0.04249023723359478
2015-07-14,1.6002685584723006e-05,1.4692632743949856e-05,1.873423436837273e-05,1.31005284077315e-06,0.08186455654413644,1.4692632743949856e-05,0.004032676767350197,0.0037025434514753636,0.004721027060829928
2015-07-15,1.1286490946408055e-06,1.2387667178190173e-06,9.46579437765505e-07,0.0,0.0,1.2387667178190173e-06,0.00028441957184948297,0.0003121692128903924,0.00023853801831690726
2015-07-16,0.38863530102348903,0.402602654696309,0.26173231031455635,0.0,0.0,0.402602654696309,97.93609585791924,101.45586898346987,65.9565421992682
2015-07-17,0.0018629661889991522,0.0020189946060405087,0.0028754346661793544,0.0,0.0,0.0020189946060405087,0.46946747962778634,0.5087866407222081,0.7246095358771973
2015-07-20,0.0583920477760935,0.06360346912594768,0.0476154019040676,0.0,0.0,0.06360346912594768,14.714796039575562,16.028074219738816,11.999081279825035
2015-07-21,6.943104722407421e-06,6.645804219111358e-06,7.014022430580737e-06,2.973005032960629e-07,0.04281952705063784,6.645804219111358e-06,0.00174966239004667,0.0016747426632160623,0.0017675336525063458
2015-07-22,0.00033311915040447397,0.000275379684360421,0.0002174379961240368,5.773946604405297e-05,0.17332977044584744,0.000275379684360421,0.08394602590192744,0.06939568045882609,0.05479437502325728
2015-07-23,5.237423828253093e-05,5.272788333898359e-05,4.167335701698421e-05,0.0,0.0,5.272788333898359e-05,0.013198308047197795,0.013287426601423864,0.010501685968280022
2015-07-24,0.0001500574398722248,0.00015013144925998955,0.00011962160736490201,0.0,0.0,0.00015013144925998955,0.03781447484780065,0.037833125213517366,0.030144645055955308
2015-07-27,5.2610723706948955e-05,5.424573341243815e-05,3.76585194311047e-05,0.0,0.0,5.424573341243815e-05,0.013257902374151137,0.013669924819934414,0.009489946896638384
2015-07-28,5.4626567711278854e-05,4.344122734064398e-05,6.155672903106874e-05,1.1185340370634877e-05,0.20476007617746303,4.344122734064398e-05,0.013765895063242271,0.010947189289842282,0.015512295715829322
2015-07-29,0.00012183144336809073,0.00010306635823176603,9.117743392009378e-05,1.8765085136324694e-05,0.15402497469889243,0.00010306635823176603,0.030701523728758864,0.02597272227440504,0.022976713347863633
2015-07-30,0.00014402825741457106,0.00016583966355004982,0.00012662255509038995,0.0,0.0,0.00016583966355004982,0.036295120868471906,0.04179159521461256,0.031908883882778266
2015-07-31,2.132043405241841e-05,2.1035085318214032e-05,1.2728625904042363e-05,2.853487342043776e-07,0.013383813862279048,2.1035085318214032e-05,0.0053727493812094395,0.005300841500189936,0.0032076137278186753
2015-08-03,0.032825278767750446,0.02907918138729472,0.02346749592611667,0.0037460973804557263,0.11412233257321179,0.02907918138729472,8.271970249473112,7.327953709598269,5.913808973381401
2015-08-04,1.4848569202614827e-05,1.4924144416528156e-05,2.0356972783993345e-05,0.0,0.0,1.4924144416528156e-05,0.003741839439058936,0.0037608843929650953,0.005129957141566323
2015-08-05,4.010663636640704e-05,4.43869326230709e-05,2.5872848576411157e-05,0.0,0.0,4.43869326230709e-05,0.010106872364334574,0.011185507021013867,0.006519957841255612
2015-08-06,0.0002015221571754949,0.00020343489977593234,0.00014176209356784233,0.0,0.0,0.00020343489977593234,0.050783583608224714,0.05126559474353495,0.035724047579096266
