datetime,date,bar,Open,High,Low,Close,log_ret
2015-01-05 14:45:00,2015-01-05,63,23.511,23.5339,23.4882,23.511,4.971800818981566e-13
2015-01-05 14:50:00,2015-01-05,64,23.511,23.5607,23.4614,23.511,6.074127953468358e-13
2015-01-05 14:55:00,2015-01-05,65,23.511,23.5173,23.5048,23.511,6.824027798509675e-13
2015-01-05 15:00:00,2015-01-05,66,23.511,23.5303,23.4918,23.511,-3.021587968667631e-13
2015-01-05 15:05:00,2015-01-05,67,23.511,23.5209,23.5012,23.511,-4.03616107019383e-13
2015-01-05 15:10:00,2015-01-05,68,23.511,23.5257,23.4964,23.511,7.547105690682263e-13
2015-01-05 15:15:00,2015-01-05,69,23.511,23.5145,23.5076,23.511,-1.695904551666603e-13
2015-01-05 15:20:00,2015-01-05,70,23.511,23.537,23.4851,23.511,-1.1398561044157257e-12
2015-01-05 15:25:00,2015-01-05,71,23.511,23.5149,23.5072,23.511,-1.0207757605938778e-12
2015-01-05 15:30:00,2015-01-05,72,23.511,23.515,23.5071,23.511,-8.349395951190696e-13
2015-01-05 15:35:00,2015-01-05,73,23.511,23.5369,23.4852,23.511,4.552040338706966e-13
2015-01-05 15:40:00,2015-01-05,74,23.511,23.5532,23.4689,23.511,1.3150001559898935e-13
2015-01-05 15:45:00,2015-01-05,75,23.511,23.5234,23.4987,23.511,6.429265171988379e-13
2015-01-05 15:50:00,2015-01-05,76,23.511,23.5124,23.5097,23.511,-4.01235701307134e-13
2015-01-05 15:55:00,2015-01-05,77,23.511,23.5567,23.4654,23.511,1.5017449800888524e-13
2015-01-06 09:30:00,2015-01-06,0,23.511,23.5112,23.511,23.5111,4.304451510604034e-06
2015-01-06 09:35:00,2015-01-06,1,23.5111,23.512,23.5111,23.5119,3.2192401589579956e-05
2015-01-06 09:40:00,2015-01-06,2,23.5119,23.5121,23.5113,23.5115,-1.6216784923050288e-05
2015-01-06 09:45:00,2015-01-06,3,23.5115,23.5115,23.5106,23.5106,-3.8162360025244146e-05
2015-01-06 09:50:00,2015-01-06,4,23.5106,23.5107,23.5098,23.5099,-3.0824020385769666e-05
2015-01-06 09:55:00,2015-01-06,5,23.5099,23.5099,23.5093,23.5094,-2.2972032195191618e-05
2015-01-06 10:00:00,2015-01-06,6,23.5094,23.511,23.5093,23.5109,6.687410619009927e-05
2015-01-06 10:05:00,2015-01-06,7,23.5109,23.5109,23.5103,23.5103,-2.5600823613385817e-05
2015-01-06 10:10:00,2015-01-06,8,23.5103,23.5111,23.5102,23.5109,2.5928312029255403e-05
2015-01-06 10:15:00,2015-01-06,9,23.5109,23.5111,23.5102,23.5103,-2.770500481420538e-05
2015-01-06 10:20:00,2015-01-06,10,23.5103,23.5111,23.5101,23.511,2.8366972924600194e-05
2015-01-06 10:25:00,2015-01-06,11,23.511,23.5113,23.5109,23.5112,1.1634765529325873e-05
2015-01-06 10:30:00,2015-01-06,12,23.5112,23.5113,23.511,23.5111,-4.699746923940105e-06
2015-01-06 10:35:00,2015-01-06,13,23.5111,23.5113,23.511,23.5111,-1.2143313295676825e-06
2015-01-06 10:40:00,2015-01-06,14,23.5111,23.5113,23.5104,23.5106,-1.9370999278933837e-05
2015-01-06 10:45:00,2015-01-06,15,23.5106,23.511,23.5105,23.5109,1.310728926628216e-05
2015-01-06 10:50:00,2015-01-06,16,23.5109,23.511,23.5106,23.5106,-1.3281412672534776e-05
2015-01-06 10:55:00,2015-01-06,17,23.5106,23.5107,23.5098,23.5098,-3.554913042646387e-05
2015-01-06 11:00:00,2015-01-06,18,23.5098,23.5099,23.5088,23.5089,-3.683917658688235e-05
2015-01-06 11:05:00,2015-01-06,19,23.5089,23.5091,23.5089,23.509,4.945716257086018e-06
2015-01-06 11:10:00,2015-01-06,20,23.509,23.5101,23.509,23.5101,4.4992993239929484e-05
2015-01-06 11:15:00,2015-01-06,21,23.5101,23.5103,23.51,23.5102,4.53375314553185e-06
2015-01-06 11:20:00,2015-01-06,22,23.5102,23.5102,23.5101,23.5101,-3.3443872978200195e-06
2015-01-06 11:25:00,2015-01-06,23,23.5101,23.5103,23.5101,23.5103,8.01744516468586e-06
2015-01-06 11:30:00,2015-01-06,24,23.5103,23.5112,23.5103,23.5112,3.6461581204861096e-05
2015-01-06 11:35:00,2015-01-06,25,23.5112,23.5114,23.5111,23.5113,6.097756541814685e-06
2015-01-06 11:40:00,2015-01-06,26,23.5113,23.5113,23.511,23.5111,-1.1374475708133487e-05
2015-01-06 11:45:00,2015-01-06,27,23.5111,23.5118,23.511,23.5118,3.050412204812243e-05
2015-01-06 11:50:00,2015-01-06,28,23.5118,23.5121,23.5118,23.512,1.1780196539795737e-05
2015-01-06 11:55:00,2015-01-06,29,23.512,23.5131,23.512,23.513,4.205784650166115e-05
2015-01-06 12:00:00,2015-01-06,30,23.513,23.5132,23.513,23.5132,5.003208424266637e-06
2015-01-06 12:05:00,2015-01-06,31,23.5132,23.5132,23.5123,23.5124,-3.334587933323946e-05
2015-01-06 12:10:00,2015-01-06,32,23.5124,23.5124,23.5115,23.5115,-3.717254288460024e-05
2015-01-06 12:15:00,2015-01-06,33,23.5115,23.5126,23.5115,23.5125,4.4765699872011035e-05
2015-01-06 12:20:00,2015-01-06,34,23.5125,23.5137,23.5125,23.5136,4.665992126195924e-05
2015-01-06 12:25:00,2015-01-06,35,23.5136,23.5136,23.5135,23.5135,-4.853098365277195e-06
2015-01-06 12:30:00,2015-01-06,36,23.5135,23.5136,23.5132,23.5133,-1.034858950130457e-05
2015-01-06 12:35:00,2015-01-06,37,23.5133,23.5142,23.5133,23.5142,3.9442071622829296e-05
2015-01-06 12:40:00,2015-01-06,38,23.5142,23.5142,23.5135,23.5135,-2.986734081036445e-05
2015-01-06 12:45:00,2015-01-06,39,23.5135,23.5137,23.5128,23.5129,-2.413912744600301e-05
2015-01-06 12:50:00,2015-01-06,40,23.5129,23.5135,23.5128,23.5134,1.7362373405339e-05
2015-01-06 12:55:00,2015-01-06,41,23.5134,23.5134,23.5131,23.5131,-1.0656945588595129e-05
2015-01-06 13:00:00,2015-01-06,42,23.5131,23.5132,23.513,23.5131,-1.3846385883618876e-07
2015-01-06 13:05:00,2015-01-06,43,23.5131,23.5132,23.5129,23.513,-4.424426780683734e-06
2015-01-06 13:10:00,2015-01-06,44,23.513,23.5133,23.5129,23.5132,9.153495219830021e-06
2015-01-06 13:15:00,2015-01-06,45,23.5132,23.5141,23.5132,23.5141,3.824092976740396e-05
2015-01-06 13:20:00,2015-01-06,46,23.5141,23.5142,23.5141,23.5142,2.466892421700571e-06
2015-01-06 13:25:00,2015-01-06,47,23.5142,23.5147,23.514,23.5146,1.7582721043496617e-05
2015-01-06 13:30:00,2015-01-06,48,23.5146,23.5146,23.5132,23.5133,-5.6145523101677675e-05
2015-01-06 13:35:00,2015-01-06,49,23.5133,23.5133,23.5132,23.5132,-1.3385509775684355e-06
2015-01-06 13:40:00,2015-01-06,50,23.5132,23.5133,23.5126,23.5127,-2.3250710999565883e-05
2015-01-06 13:45:00,2015-01-06,51,23.5127,23.5127,23.5119,23.5119,-3.373677504996879e-05
2015-01-06 13:50:00,2015-01-06,52,23.5119,23.5119,23.5113,23.5113,-2.440832476091024e-05
2015-01-06 13:55:00,2015-01-06,53,23.5113,23.5113,23.5111,23.5111,-9.328218008069894e-06
2015-01-06 14:00:00,2015-01-06,54,23.5111,23.5117,23.5111,23.5117,2.5691136646028343e-05
2015-01-06 14:05:00,2015-01-06,55,23.5117,23.5117,23.5108,23.5108,-3.7390707561236035e-05
2015-01-06 14:10:00,2015-01-06,56,23.5108,23.5109,23.5108,23.5108,8.68018159205138e-07
2015-01-06 14:15:00,2015-01-06,57,23.5108,23.5109,23.5105,23.5105,-1.3795423128665629e-05
2015-01-06 14:20:00,2015-01-06,58,23.5105,23.5106,23.5102,23.5103,-9.389870224895422e-06
2015-01-06 14:25:00,2015-01-06,59,23.5103,23.5112,23.5101,23.511,2.8906554860429623e-05
2015-01-06 14:30:00,2015-01-06,60,23.511,23.5114,23.511,23.5113,1.5608229350803713e-05
2015-01-06 14:35:00,2015-01-06,61,23.5113,23.5123,23.5113,23.5123,3.9039958459832534e-05
2015-01-06 14:40:00,2015-01-06,62,23.5123,23.5123,23.5121,23.5122,-4.53996152300741e-06
2015-01-06 14:45:00,2015-01-06,63,23.5122,23.5122,23.5116,23.5117,-2.0588511242582238e-05
2015-01-06 14:50:00,2015-01-06,64,23.5117,23.5118,23.5114,23.5115,-6.668840243972062e-06
2015-01-06 14:55:00,2015-01-06,65,23.5115,23.5117,23.5115,23.5117,7.275848092202768e-06
2015-01-06 15:00:00,2015-01-06,66,23.5117,23.5119,23.5116,23.5118,5.336756639726351e-06
2015-01-06 15:05:00,2015-01-06,67,23.5118,23.5119,23.5109,23.511,-3.3020285752906206e-05
2015-01-06 15:10:00,2015-01-06,68,23.511,23.5112,23.511,23.5111,2.7765470975722644e-06
2015-01-06 15:15:00,2015-01-06,69,23.5111,23.5113,23.5111,23.5113,7.057425821809596e-06
2015-01-06 15:20:00,2015-01-06,70,23.5113,23.5131,23.5113,23.5131,7.846415143601065e-05
2015-01-06 15:25:00,2015-01-06,71,23.5131,23.5146,23.513,23.5145,5.8968330122114725e-05
2015-01-06 15:30:00,2015-01-06,72,23.5145,23.5145,23.5138,23.5139,-2.7027067390245562e-05
2015-01-06 15:35:00,2015-01-06,73,23.5139,23.514,23.5135,23.5136,-9.178485900952572e-06
2015-01-06 15:40:00,2015-01-06,74,23.5136,23.5137,23.5125,23.5125,-4.713168855180309e-05
2015-01-06 15:45:00,2015-01-06,75,23.5125,23.5127,23.5119,23.5121,-1.9185766159386565e-05
2015-01-06 15:50:00,2015-01-06,76,23.5121,23.5124,23.512,23.5123,1.0338531121725385e-05
2015-01-06 15:55:00,2015-01-06,77,23.5123,23.5133,23.5123,23.5133,3.9843081988061744e-05
2015-01-07 09:30:00,2015-01-07,0,23.5133,23.6451,23.4842,23.616,0.004360846986654181
2015-01-07 09:35:00,2015-01-07,1,23.616,23.6424,23.6154,23.6417,0.0010883160927724566
2015-01-07 09:40:00,2015-01-07,2,23.6417,23.6957,23.6359,23.6899,0.0020352299915363833
2015-01-07 09:45:00,2015-01-07,3,23.6899,23.6955,23.6672,23.6728,-0.0007228504180590871
2015-01-07 09:50:00,2015-01-07,4,23.6728,23.6851,23.6643,23.6766,0.00016084683433566474
2015-01-07 09:55:00,2015-01-07,5,23.6766,23.6783,23.6354,23.637,-0.0016718801046094161
2015-01-07 10:00:00,2015-01-07,6,23.637,23.7018,23.628,23.6927,0.002353019287806649
2015-01-07 10:05:00,2015-01-07,7,23.6927,23.6955,23.6243,23.627,-0.0027793666002857986
2015-01-07 10:10:00,2015-01-07,8,23.627,23.6765,23.6207,23.6703,0.0018308821292537661
2015-01-07 10:15:00,2015-01-07,9,23.6703,23.6785,23.6516,23.6598,-0.0004427178801810595
2015-01-07 10:20:00,2015-01-07,10,23.6598,23.7258,23.6577,23.7237,0.002699149630209105
2015-01-07 10:25:00,2015-01-07,11,23.7237,23.7668,23.7215,23.7645,0.0017175078433164495
2015-01-07 10:30:00,2015-01-07,12,23.7645,23.8724,23.7551,23.863,0.0041341431917193494
2015-01-07 10:35:00,2015-01-07,13,23.863,23.9068,23.8585,23.9023,0.00164756268391268
2015-01-07 10:40:00,2015-01-07,14,23.9023,23.9082,23.8125,23.8183,-0.00351963410616777
2015-01-07 10:45:00,2015-01-07,15,23.8183,23.8213,23.8118,23.8148,-0.0001488885247360992
2015-01-07 10:50:00,2015-01-07,16,23.8148,23.8161,23.7519,23.7532,-0.0025891741284390997
2015-01-07 10:55:00,2015-01-07,17,23.7532,23.7624,23.717,23.7262,-0.0011376923672376847
2015-01-07 11:00:00,2015-01-07,18,23.7262,23.8264,23.7043,23.8046,0.0032969528040200542
2015-01-07 11:05:00,2015-01-07,19,23.8046,23.8516,23.7904,23.8375,0.0013826248841311078
2015-01-07 11:10:00,2015-01-07,20,23.8375,23.8536,23.7855,23.8016,-0.0015071412103909937
2015-01-07 11:15:00,2015-01-07,21,23.8016,23.8268,23.7247,23.7499,-0.0021740016900793596
2015-01-07 11:20:00,2015-01-07,22,23.7499,23.7589,23.7426,23.7516,6.99375751284431e-05
2015-01-07 11:25:00,2015-01-07,23,23.7516,23.7596,23.6823,23.6903,-0.002582557382852231
2015-01-07 11:30:00,2015-01-07,24,23.6903,23.6933,23.6537,23.6567,-0.001418036418538002
2015-01-07 11:35:00,2015-01-07,25,23.6567,23.6744,23.6546,23.6723,0.0006563238919891868
2015-01-07 11:40:00,2015-01-07,26,23.6723,23.7411,23.6608,23.7296,0.002420182426786983
2015-01-07 11:45:00,2015-01-07,27,23.7296,23.7737,23.7157,23.7598,0.0012703387547304582
2015-01-07 11:50:00,2015-01-07,28,23.7598,23.7605,23.6461,23.6469,-0.004764355804315504
2015-01-07 11:55:00,2015-01-07,29,23.6469,23.6759,23.6327,23.6618,0.0006308183664972378
2015-01-07 12:00:00,2015-01-07,30,23.6618,23.6663,23.6608,23.6653,0.00014885341212367382
2015-01-07 12:05:00,2015-01-07,31,23.6653,23.6942,23.6566,23.6855,0.0008530253561448909
2015-01-07 12:10:00,2015-01-07,32,23.6855,23.7705,23.6793,23.7643,0.0033232704012352006
2015-01-07 12:15:00,2015-01-07,33,23.7643,23.7796,23.6486,23.6639,-0.004233981817438477
2015-01-07 12:20:00,2015-01-07,34,23.6639,23.6731,23.6261,23.6353,-0.0012109794463459975
2015-01-07 12:25:00,2015-01-07,35,23.6353,23.6676,23.6316,23.6639,0.0012089522110306022
2015-01-07 12:30:00,2015-01-07,36,23.6639,23.6722,23.5793,23.5875,-0.0032325666423569702
2015-01-07 12:35:00,2015-01-07,37,23.5875,23.6764,23.5698,23.6587,0.0030146101459107132
2015-01-07 12:40:00,2015-01-07,38,23.6587,23.6907,23.6445,23.6765,0.0007521108003782989
2015-01-07 12:45:00,2015-01-07,39,23.6765,23.7215,23.6725,23.7175,0.001728555799533214
2015-01-07 12:50:00,2015-01-07,40,23.7175,23.7282,23.6792,23.6899,-0.0011661463226233365
2015-01-07 12:55:00,2015-01-07,41,23.6899,23.7342,23.685,23.7293,0.0016632237442509331
2015-01-07 13:00:00,2015-01-07,42,23.7293,23.7826,23.7279,23.7812,0.002186016632771733
2015-01-07 13:05:00,2015-01-07,43,23.7812,23.8114,23.7623,23.7926,0.0004770916287630804
2015-01-07 13:10:00,2015-01-07,44,23.7926,23.8136,23.783,23.804,0.0004810152704294501
2015-01-07 13:15:00,2015-01-07,45,23.804,23.8235,23.7978,23.8173,0.0005558831230123103
2015-01-07 13:20:00,2015-01-07,46,23.8173,23.8228,23.7694,23.7749,-0.0017793493299007128
2015-01-07 13:25:00,2015-01-07,47,23.7749,23.786,23.7565,23.7677,-0.00030485989316364015
2015-01-07 13:30:00,2015-01-07,48,23.7677,23.7745,23.7533,23.7602,-0.0003161121292138782
2015-01-07 13:35:00,2015-01-07,49,23.7602,23.7836,23.7557,23.7791,0.000797203834834964
2015-01-07 13:40:00,2015-01-07,50,23.7791,23.8308,23.7771,23.8288,0.0020863926952017623
2015-01-07 13:45:00,2015-01-07,51,23.8288,23.8322,23.7725,23.776,-0.00221745324523521
2015-01-07 13:50:00,2015-01-07,52,23.776,23.7798,23.7659,23.7697,-0.00026296129058269406
2015-01-07 13:55:00,2015-01-07,53,23.7697,23.8583,23.7557,23.8443,0.00313013238778431
2015-01-07 14:00:00,2015-01-07,54,23.8443,23.8479,23.803,23.8066,-0.0015785156788990671
2015-01-07 14:05:00,2015-01-07,55,23.8066,23.8225,23.7491,23.7649,-0.0017541946627894708
2015-01-07 14:10:00,2015-01-07,56,23.7649,23.7868,23.7534,23.7752,0.00043386255135286037
2015-01-07 14:15:00,2015-01-07,57,23.7752,23.8222,23.7716,23.8186,0.0018207931233042525
2015-01-07 14:20:00,2015-01-07,58,23.8186,23.8313,23.8064,23.8191,2.4779781833668544e-05
2015-01-07 14:25:00,2015-01-07,59,23.8191,23.8925,23.8149,23.8883,0.002899310420975303
2015-01-07 14:30:00,2015-01-07,60,23.8883,23.9347,23.8869,23.9333,0.0018807753930978372
2015-01-07 14:35:00,2015-01-07,61,23.9333,23.9817,23.9294,23.9778,0.0018597315372843061
2015-01-07 14:40:00,2015-01-07,62,23.9778,24.0292,23.956,24.0074,0.0012322282102972598
2015-01-07 14:45:00,2015-01-07,63,24.0074,24.1562,23.984,24.1328,0.005211372425002533
2015-01-07 14:50:00,2015-01-07,64,24.1328,24.1336,24.1209,24.1217,-0.0004625457707320469
2015-01-07 14:55:00,2015-01-07,65,24.1217,24.1235,24.0104,24.0122,-0.00454940022717559
2015-01-07 15:00:00,2015-01-07,66,24.0122,24.1129,23.9998,24.1005,0.0036695075837876383
2015-01-07 15:05:00,2015-01-07,67,24.1005,24.1103,24.0652,24.0751,-0.0010547725212762754
2015-01-07 15:10:00,2015-01-07,68,24.0751,24.085,24.0712,24.0811,0.00025051317447450223
2015-01-07 15:15:00,2015-01-07,69,24.0811,24.1553,24.0808,24.155,0.0030646537954516317
2015-01-07 15:20:00,2015-01-07,70,24.155,24.1587,24.0602,24.0639,-0.003779388067768258
2015-01-07 15:25:00,2015-01-07,71,24.0639,24.0739,23.9824,23.9924,-0.0029761498073702895
2015-01-07 15:30:00,2015-01-07,72,23.9924,24.0115,23.8813,23.9004,-0.003838619553244556
2015-01-07 15:35:00,2015-01-07,73,23.9004,23.9257,23.8294,23.8546,-0.0019194942106039287
2015-01-07 15:40:00,2015-01-07,74,23.8546,23.8939,23.8409,23.8802,0.001071553031967003
2015-01-07 15:45:00,2015-01-07,75,23.8802,23.9167,23.8745,23.911,0.0012884759091829347
2015-01-07 15:50:00,2015-01-07,76,23.911,23.931,23.9073,23.9274,0.0006849164489144398
2015-01-07 15:55:00,2015-01-07,77,23.9274,23.9517,23.8186,23.843,-0.0035327334571201054
2015-01-08 09:30:00,2015-01-08,0,23.843,23.85,23.2919,23.2989,-0.023081730204131668
2015-01-08 09:35:00,2015-01-08,1,23.2989,23.8019,23.2644,23.7674,0.01990621395563855
2015-01-08 09:40:00,2015-01-08,2,23.7674,23.7914,23.5744,23.5985,-0.007133123953524981
2015-01-08 09:45:00,2015-01-08,3,23.5985,23.817,23.5761,23.7947,0.008280810983016668
2015-01-08 09:50:00,2015-01-08,4,23.7947,23.9444,23.7818,23.9316,0.005736424678227216
2015-01-08 09:55:00,2015-01-08,5,23.9316,23.95,23.8246,23.843,-0.00370782344559546
2015-01-08 10:00:00,2015-01-08,6,23.843,23.8527,23.5421,23.5518,-0.012287363449825842
2015-01-08 10:05:00,2015-01-08,7,23.5518,23.776,23.4855,23.7096,0.00667873946960464
2015-01-08 10:10:00,2015-01-08,8,23.7096,23.7125,23.2193,23.2221,-0.02077855281899687
2015-01-08 10:15:00,2015-01-08,9,23.2221,23.7516,23.2122,23.7417,0.022131233441578885
2015-01-08 10:20:00,2015-01-08,10,23.7417,23.7657,23.7148,23.7388,-0.00012192103006922943
2015-01-08 10:25:00,2015-01-08,11,23.7388,23.7715,22.5577,22.5903,-0.049590024978768035
2015-01-08 10:30:00,2015-01-08,12,22.5903,22.6294,22.456,22.495,-0.004227613393109013
2015-01-08 10:35:00,2015-01-08,13,22.495,22.5227,21.8688,21.8965,-0.02696775590147644
2015-01-08 10:40:00,2015-01-08,14,21.8965,21.8987,21.8569,21.8591,-0.0017101172028551408
2015-01-08 10:45:00,2015-01-08,15,21.8591,21.8694,21.6145,21.6247,-0.010778906591213774
2015-01-08 10:50:00,2015-01-08,16,21.6247,21.649,21.6232,21.6474,0.0010469500613459926
2015-01-08 10:55:00,2015-01-08,17,21.6474,21.7383,21.6242,21.7151,0.003121940362821126
2015-01-08 11:00:00,2015-01-08,18,21.7151,22.0526,21.6879,22.0255,0.014192669521975709
2015-01-08 11:05:00,2015-01-08,19,22.0255,22.0476,21.8324,21.8546,-0.007788414001483973
2015-01-08 11:10:00,2015-01-08,20,21.8546,22.1969,21.8498,22.1921,0.015324939926172346
2015-01-08 11:15:00,2015-01-08,21,22.1921,22.2115,21.9099,21.9293,-0.011913019018329007
2015-01-08 11:20:00,2015-01-08,22,21.9293,21.9455,21.4934,21.5096,-0.01932385014900882
2015-01-08 11:25:00,2015-01-08,23,21.5096,21.5151,21.3649,21.3704,-0.006493857470851107
2015-01-08 11:30:00,2015-01-08,24,21.3704,21.5208,21.3281,21.4785,0.005047691681152965
2015-01-08 11:35:00,2015-01-08,25,21.4785,21.4805,21.306,21.308,-0.00796982022882655
2015-01-08 11:40:00,2015-01-08,26,21.308,21.4309,21.3004,21.4233,0.005396630588108222
2015-01-08 11:45:00,2015-01-08,27,21.4233,21.4493,21.0511,21.0771,-0.01629345636328918
2015-01-08 11:50:00,2015-01-08,28,21.0771,21.7632,21.0716,21.7577,0.031782205961342444
2015-01-08 11:55:00,2015-01-08,29,21.7577,21.9261,21.7161,21.8844,0.005805154781799434
2015-01-08 12:00:00,2015-01-08,30,21.8844,22.687,21.8462,22.6488,0.03433438311807069
2015-01-08 12:05:00,2015-01-08,31,22.6488,23.2744,22.6133,23.2388,0.025716433346546864
2015-01-08 12:10:00,2015-01-08,32,23.2388,23.246,22.6941,22.7012,-0.023405269285998537
