datetime,date,bar,Open,High,Low,Close,log_ret
2015-01-06 14:00:00,2015-01-06,54,93.2475,93.2595,92.8937,92.9057,-0.0036726876503460396
2015-01-06 14:05:00,2015-01-06,55,92.9057,93.4079,92.9014,93.4036,0.005345204915995072
2015-01-06 14:10:00,2015-01-06,56,93.4036,93.4141,93.3816,93.392,-0.00012408791473543648
2015-01-06 14:15:00,2015-01-06,57,93.392,93.5828,93.3857,93.5764,0.0019721307334131127
2015-01-06 14:20:00,2015-01-06,58,93.5764,93.7639,93.5146,93.7021,0.0013423329955569207
2015-01-06 14:25:00,2015-01-06,59,93.7021,93.8105,93.2073,93.3157,-0.0041323491643318324
2015-01-06 14:30:00,2015-01-06,60,93.3157,93.3257,93.0976,93.1077,-0.0022312812379722893
2015-01-06 14:35:00,2015-01-06,61,93.1077,93.1152,92.582,92.5895,-0.005580974297904996
2015-01-06 14:40:00,2015-01-06,62,92.5895,92.6624,92.5768,92.6496,0.0006490121806725575
2015-01-06 14:45:00,2015-01-06,63,92.6496,92.9388,92.6335,92.9227,0.0029432396091097785
2015-01-06 14:50:00,2015-01-06,64,92.9227,93.088,92.846,93.0113,0.0009533469672293859
2015-01-06 14:55:00,2015-01-06,65,93.0113,93.0258,92.9002,92.9146,-0.0010401220390596421
2015-01-06 15:00:00,2015-01-06,66,92.9146,92.9911,92.7673,92.8438,-0.0007629183742890271
2015-01-06 15:05:00,2015-01-06,67,92.8438,93.3515,92.7754,93.2831,0.004720429359218086
2015-01-06 15:10:00,2015-01-06,68,93.2831,93.3219,93.2072,93.2461,-0.0003969225019646702
2015-01-06 15:15:00,2015-01-06,69,93.2461,93.261,93.1372,93.152,-0.00100889738808035
2015-01-06 15:20:00,2015-01-06,70,93.152,93.1548,92.1102,92.113,-0.011216877008766652
2015-01-06 15:25:00,2015-01-06,71,92.113,92.1615,91.2913,91.3398,-0.00842984336524089
2015-01-06 15:30:00,2015-01-06,72,91.3398,91.7089,91.3242,91.6934,0.003863666212859842
2015-01-06 15:35:00,2015-01-06,73,91.6934,91.8746,91.6325,91.8137,0.0013121144572836568
2015-01-06 15:40:00,2015-01-06,74,91.8137,92.4619,91.7863,92.4345,0.006737731104276502
2015-01-06 15:45:00,2015-01-06,75,92.4345,92.7708,92.352,92.6883,0.002742709573610831
2015-01-06 15:50:00,2015-01-06,76,92.6883,92.7448,92.4949,92.5514,-0.001477949228040438
2015-01-06 15:55:00,2015-01-06,77,92.5514,92.5727,92.0045,92.0258,-0.005695785172350511
2015-01-07 09:30:00,2015-01-07,0,92.0258,92.5003,91.9211,92.3957,0.004011259429659714
2015-01-07 09:35:00,2015-01-07,1,92.3957,92.4906,92.3932,92.4882,0.0010010711687303054
2015-01-07 09:40:00,2015-01-07,2,92.4882,92.6825,92.4672,92.6615,0.001872075658710558
2015-01-07 09:45:00,2015-01-07,3,92.6615,92.6818,92.5796,92.5999,-0.000664903071478237
2015-01-07 09:50:00,2015-01-07,4,92.5999,92.6444,92.5692,92.6136,0.00014795253833358447
2015-01-07 09:55:00,2015-01-07,5,92.6136,92.6196,92.4653,92.4713,-0.0015378537369916685
2015-01-07 10:00:00,2015-01-07,6,92.4713,92.7044,92.4385,92.6717,0.002164389357221465
2015-01-07 10:05:00,2015-01-07,7,92.6717,92.6815,92.4252,92.435,-0.0025565585121415713
2015-01-07 10:10:00,2015-01-07,8,92.435,92.6133,92.4126,92.5908,0.0016841093549121175
2015-01-07 10:15:00,2015-01-07,9,92.5908,92.6205,92.5235,92.5531,-0.0004072273750925031
2015-01-07 10:20:00,2015-01-07,10,92.5531,92.7907,92.5456,92.7832,0.0024827721402226285
2015-01-07 10:25:00,2015-01-07,11,92.7832,92.9381,92.7751,92.9299,0.0015798237253225502
2015-01-07 10:30:00,2015-01-07,12,92.9299,93.3177,92.8962,93.284,0.0038027293578743494
2015-01-07 10:35:00,2015-01-07,13,93.284,93.4415,93.2679,93.4255,0.0015154857237654983
2015-01-07 10:40:00,2015-01-07,14,93.4255,93.4466,93.1023,93.1235,-0.0032374824295656923
2015-01-07 10:45:00,2015-01-07,15,93.1235,93.1342,93.1,93.1107,-0.0001369528673314037
2015-01-07 10:50:00,2015-01-07,16,93.1107,93.1154,92.8845,92.8892,-0.0023816128310662774
2015-01-07 10:55:00,2015-01-07,17,92.8892,92.9222,92.7591,92.7921,-0.0010464891912282865
2015-01-07 11:00:00,2015-01-07,18,92.7921,93.1527,92.7133,93.0739,0.003032652387194897
2015-01-07 11:05:00,2015-01-07,19,93.0739,93.2433,93.023,93.1924,0.001271786678396676
2015-01-07 11:10:00,2015-01-07,20,93.1924,93.2503,93.0053,93.0633,-0.0013863211459863689
2015-01-07 11:15:00,2015-01-07,21,93.0633,93.154,92.7866,92.8773,-0.0019997227158198676
2015-01-07 11:20:00,2015-01-07,22,92.8773,92.9095,92.8511,92.8833,6.433102527560637e-05
2015-01-07 11:25:00,2015-01-07,23,92.8833,92.9121,92.6341,92.6629,-0.0023755265172813143
2015-01-07 11:30:00,2015-01-07,24,92.6629,92.6738,92.5312,92.5421,-0.0013043594450502835
2015-01-07 11:35:00,2015-01-07,25,92.5421,92.6056,92.5346,92.598,0.0006037096483113461
2015-01-07 11:40:00,2015-01-07,26,92.598,92.8458,92.5567,92.8044,0.002226168359187115
2015-01-07 11:45:00,2015-01-07,27,92.8044,92.9631,92.7542,92.9129,0.0011685019732105583
2015-01-07 11:50:00,2015-01-07,28,92.9129,92.9155,92.504,92.5066,-0.004382420939051875
2015-01-07 11:55:00,2015-01-07,29,92.5066,92.6111,92.4558,92.5603,0.0005802487747812472
2015-01-07 12:00:00,2015-01-07,30,92.5603,92.5764,92.5569,92.573,0.00013692056952363318
2015-01-07 12:05:00,2015-01-07,31,92.573,92.6769,92.5417,92.6456,0.0007846425279416419
2015-01-07 12:10:00,2015-01-07,32,92.6456,92.9514,92.6235,92.9293,0.003056860232670401
2015-01-07 12:15:00,2015-01-07,33,92.9293,92.9843,92.513,92.5681,-0.003894564414248886
2015-01-07 12:20:00,2015-01-07,34,92.5681,92.601,92.432,92.465,-0.001113901207298813
2015-01-07 12:25:00,2015-01-07,35,92.465,92.5812,92.4517,92.5679,0.0011120364854225566
2015-01-07 12:30:00,2015-01-07,36,92.5679,92.5977,92.2633,92.2931,-0.002973427745995369
2015-01-07 12:35:00,2015-01-07,37,92.2931,92.613,92.2294,92.5493,0.0027729437449971065
2015-01-07 12:40:00,2015-01-07,38,92.5493,92.6645,92.4982,92.6134,0.0006918177935156269
2015-01-07 12:45:00,2015-01-07,39,92.6134,92.7753,92.5989,92.7608,0.001589986021474786
2015-01-07 12:50:00,2015-01-07,40,92.7608,92.7993,92.6228,92.6613,-0.0010726621335950131
2015-01-07 12:55:00,2015-01-07,41,92.6613,92.8208,92.6437,92.8032,0.001529891314274072
2015-01-07 13:00:00,2015-01-07,42,92.8032,92.9948,92.7983,92.99,0.002010774479919616
2015-01-07 13:05:00,2015-01-07,43,92.99,93.0988,92.922,93.0308,0.0004388455500833602
2015-01-07 13:10:00,2015-01-07,44,93.0308,93.1065,92.9963,93.072,0.00044245465278313343
2015-01-07 13:15:00,2015-01-07,45,93.072,93.1421,93.0494,93.1196,0.0005113207195289847
2015-01-07 13:20:00,2015-01-07,46,93.1196,93.1395,92.9473,92.9673,-0.0016367076854716827
2015-01-07 13:25:00,2015-01-07,47,92.9673,93.0073,92.9012,92.9412,-0.00028042078177018117
2015-01-07 13:30:00,2015-01-07,48,92.9412,92.9658,92.8896,92.9142,-0.0002907709816509397
2015-01-07 13:35:00,2015-01-07,49,92.9142,92.9985,92.8981,92.9824,0.0007332959421940436
2015-01-07 13:40:00,2015-01-07,50,92.9824,93.1681,92.9752,93.161,0.0019191369012060428
2015-01-07 13:45:00,2015-01-07,51,93.161,93.1734,92.9587,92.9711,-0.0020396909744828506
2015-01-07 13:50:00,2015-01-07,52,92.9711,92.9849,92.9349,92.9487,-0.00024188098314694817
2015-01-07 13:55:00,2015-01-07,53,92.9487,93.2672,92.8981,93.2167,0.002879205139508091
2015-01-07 14:00:00,2015-01-07,54,93.2167,93.2299,93.0682,93.0814,-0.0014519738759987148
2015-01-07 14:05:00,2015-01-07,55,93.0814,93.1385,92.8742,92.9313,-0.001613569543739419
2015-01-07 14:10:00,2015-01-07,56,92.9313,93.0099,92.8899,92.9684,0.00039908193422435095
2015-01-07 14:15:00,2015-01-07,57,92.9684,93.1372,92.9555,93.1243,0.001674829134722156
2015-01-07 14:20:00,2015-01-07,58,93.1243,93.1702,93.0805,93.1264,2.279330915517302e-05
2015-01-07 14:25:00,2015-01-07,59,93.1264,93.3902,93.1112,93.3751,0.0026668870293407787
2015-01-07 14:30:00,2015-01-07,60,93.3751,93.542,93.3699,93.5368,0.001730002922304763
2015-01-07 14:35:00,2015-01-07,61,93.5368,93.7109,93.5228,93.6969,0.0017106460484390303
2015-01-07 14:40:00,2015-01-07,62,93.6969,93.8818,93.6183,93.8032,0.0011334465628292782
2015-01-07 14:45:00,2015-01-07,63,93.8032,94.3382,93.7189,94.2539,0.004793602445863057
2015-01-07 14:50:00,2015-01-07,64,94.2539,94.2567,94.211,94.2138,-0.0004254657616229902
2015-01-07 14:55:00,2015-01-07,65,94.2138,94.2204,93.8138,93.8204,-0.004184697288486009
2015-01-07 15:00:00,2015-01-07,66,93.8204,94.1822,93.7758,94.1376,0.0033753412909745947
2015-01-07 15:05:00,2015-01-07,67,94.1376,94.1729,94.011,94.0463,-0.0009702166196300275
2015-01-07 15:10:00,2015-01-07,68,94.0463,94.082,94.0323,94.068,0.00023043077100391813
2015-01-07 15:15:00,2015-01-07,69,94.068,94.3346,94.0669,94.3335,0.002818975642408304
2015-01-07 15:20:00,2015-01-07,70,94.3335,94.3469,93.9927,94.0061,-0.003476413199448275
2015-01-07 15:25:00,2015-01-07,71,94.0061,94.0421,93.7132,93.7492,-0.0027375665817739266
2015-01-07 15:30:00,2015-01-07,72,93.7492,93.8182,93.3497,93.4187,-0.0035308963893828627
2015-01-07 15:35:00,2015-01-07,73,93.4187,93.5095,93.1631,93.2539,-0.001765617843512018
2015-01-07 15:40:00,2015-01-07,74,93.2539,93.3952,93.2046,93.3459,0.0009856519196872603
2015-01-07 15:45:00,2015-01-07,75,93.3459,93.477,93.3255,93.4566,0.0011851851616020205
2015-01-07 15:50:00,2015-01-07,76,93.4566,93.5287,93.4434,93.5155,0.0006300100812170418
2015-01-07 15:55:00,2015-01-07,77,93.5155,93.6033,93.1243,93.2121,-0.00324953167027301
2015-01-08 09:30:00,2015-01-08,0,93.2121,93.2259,92.1226,92.1365,-0.011606718330447406
2015-01-08 09:35:00,2015-01-08,1,92.1365,93.1313,92.0685,93.0634,0.010009900313597823
2015-01-08 09:40:00,2015-01-08,2,93.0634,93.1106,92.6829,92.7302,-0.003586913104543261
2015-01-08 09:45:00,2015-01-08,3,92.7302,93.161,92.6863,93.1171,0.004164031022698002
2015-01-08 09:50:00,2015-01-08,4,93.1171,93.4114,93.0918,93.3861,0.002884578620197743
2015-01-08 09:55:00,2015-01-08,5,93.3861,93.4223,93.1759,93.2121,-0.001864490312097662
2015-01-08 10:00:00,2015-01-08,6,93.2121,93.2313,92.6188,92.638,-0.006178738132916681
2015-01-08 10:05:00,2015-01-08,7,92.638,93.08,92.5075,92.9496,0.0033584244829387563
2015-01-08 10:10:00,2015-01-08,8,92.9496,92.9551,91.9779,91.9835,-0.01044855856781701
2015-01-08 10:15:00,2015-01-08,9,91.9835,93.0322,91.9641,93.0129,0.011128758138581999
2015-01-08 10:20:00,2015-01-08,10,93.0129,93.06,92.96,93.0072,-6.130836129079478e-05
2015-01-08 10:25:00,2015-01-08,11,93.0072,93.0713,90.6524,90.7166,-0.02493649509105614
2015-01-08 10:30:00,2015-01-08,12,90.7166,90.7933,90.4471,90.5239,-0.0021258682702677096
2015-01-08 10:35:00,2015-01-08,13,90.5239,90.5784,89.2502,89.3046,-0.013560818187566763
2015-01-08 10:40:00,2015-01-08,14,89.3046,89.3089,89.2236,89.2279,-0.0008599376437577125
2015-01-08 10:45:00,2015-01-08,15,89.2279,89.2481,88.7253,88.7455,-0.005420206007434693
2015-01-08 10:50:00,2015-01-08,16,88.7455,88.7953,88.7425,88.7923,0.0005264620269199924
2015-01-08 10:55:00,2015-01-08,17,88.7923,88.9774,88.7466,88.9318,0.0015698772195696742
2015-01-08 11:00:00,2015-01-08,18,88.9318,89.6221,88.8784,89.5687,0.0071368270940629355
2015-01-08 11:05:00,2015-01-08,19,89.5687,89.6123,89.1751,89.2186,-0.003916427700898951
2015-01-08 11:10:00,2015-01-08,20,89.2186,89.9182,89.2093,89.9088,0.007706192715235466
2015-01-08 11:15:00,2015-01-08,21,89.9088,89.9469,89.3338,89.3718,-0.005990497895441873
2015-01-08 11:20:00,2015-01-08,22,89.3718,89.4036,88.4758,88.5076,-0.009717056899797393
2015-01-08 11:25:00,2015-01-08,23,88.5076,88.5184,88.2082,88.2191,-0.003265456006792272
2015-01-08 11:30:00,2015-01-08,24,88.2191,88.5264,88.1359,88.4433,0.0025382471350262037
2015-01-08 11:35:00,2015-01-08,25,88.4433,88.4471,88.0856,88.0895,-0.004007648374805689
2015-01-08 11:40:00,2015-01-08,26,88.0895,88.3438,88.0746,88.3289,0.002713712127110675
2015-01-08 11:45:00,2015-01-08,27,88.3289,88.3799,87.5571,87.6082,-0.008193214155335797
2015-01-08 11:50:00,2015-01-08,28,87.6082,89.0303,87.5974,89.0195,0.015981779062972355
2015-01-08 11:55:00,2015-01-08,29,89.0195,89.3617,88.9376,89.2798,0.002919139762102193
2015-01-08 12:00:00,2015-01-08,30,89.2798,90.9096,89.2048,90.8346,0.01726514911909772
2015-01-08 12:05:00,2015-01-08,31,90.8346,92.0867,90.7647,92.0169,0.012931586829815102
2015-01-08 12:10:00,2015-01-08,32,92.0169,92.031,90.9261,90.9402,-0.011769410943128934
